datetime,device_name,frequency,humidity,latitude,longitude,network,pm10,pm2_5,site_name,temperature
2025-07-07 08:00:00,aq_g5_120,hourly,75.05210526315788,6.61498,3.50602,airqo,23.11,,"Ita Elewa Primary HealthCare Centre, Ikorodu",31.25315789473684
2025-07-07 09:00:00,aq_g5_120,hourly,70.0985,6.61498,3.50602,airqo,26.88,,"Ita Elewa Primary HealthCare Centre, Ikorodu",32.438
2025-07-07 10:00:00,aq_g5_120,hourly,71.20916666666666,6.61498,3.50602,airqo,18.94,,"Ita Elewa Primary HealthCare Centre, Ikorodu",31.25583333333333
2025-07-07 11:00:00,aq_g5_120,hourly,70.46444444444444,6.61498,3.50602,airqo,21.17,,"Ita Elewa Primary HealthCare Centre, Ikorodu",31.20777777777778
2025-07-07 12:00:00,aq_g5_120,hourly,72.49000000000001,6.61498,3.50602,airqo,10.18,,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.98
2025-07-07 13:00:00,aq_g5_120,hourly,73.80874999999999,6.61498,3.50602,airqo,4.17,,"Ita Elewa Primary HealthCare Centre, Ikorodu",30.081250000000004
2025-07-07 18:00:00,aq_g5_120,hourly,73.27666666666667,6.61498,3.50602,airqo,32.5,,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.848666666666663
2025-07-07 19:00:00,aq_g5_120,hourly,75.80631578947369,6.61498,3.50602,airqo,23.81,,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.823157894736845
2025-07-07 20:00:00,aq_g5_120,hourly,76.69600000000001,6.61498,3.50602,airqo,20.73,,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.009000000000004
2025-07-07 21:00:00,aq_g5_120,hourly,77.72000000000001,6.61498,3.50602,airqo,189.87,,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.827894736842108
2025-07-07 22:00:00,aq_g5_120,hourly,77.289,6.61498,3.50602,airqo,131.28,,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.084000000000003
2025-07-07 23:00:00,aq_g5_120,hourly,78.0836842105263,6.61498,3.50602,airqo,66.7,,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.711578947368423
2025-07-08 00:00:00,aq_g5_120,hourly,78.16000000000001,6.61498,3.50602,airqo,12.68,,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.75050000000001
2025-07-08 01:00:00,aq_g5_120,hourly,79.02368421052635,6.61498,3.50602,airqo,56.12,,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.448421052631577
2025-07-08 02:00:00,aq_g5_120,hourly,79.21100000000001,6.61498,3.50602,airqo,61.5,,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.63950000000001
2025-07-08 03:00:00,aq_g5_120,hourly,79.40421052631578,6.61498,3.50602,airqo,58.52,,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.49368421052632
2025-07-08 04:00:00,aq_g5_120,hourly,80.056,6.61498,3.50602,airqo,60.29,,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.155000000000005
2025-07-08 08:00:00,aq_g5_120,hourly,83.25,6.61498,3.50602,airqo,49.11,,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.37
2025-07-08 10:00:00,aq_g5_120,hourly,73.04105263157894,6.61498,3.50602,airqo,38.61,,"Ita Elewa Primary HealthCare Centre, Ikorodu",30.76210526315789
2025-07-08 11:00:00,aq_g5_120,hourly,72.02454545454546,6.61498,3.50602,airqo,34.73,,"Ita Elewa Primary HealthCare Centre, Ikorodu",31.474545454545453
2025-07-08 12:00:00,aq_g5_120,hourly,67.83,6.61498,3.50602,airqo,31.08,,"Ita Elewa Primary HealthCare Centre, Ikorodu",32.922631578947374
2025-07-08 13:00:00,aq_g5_120,hourly,73.65454545454546,6.61498,3.50602,airqo,37.59,,"Ita Elewa Primary HealthCare Centre, Ikorodu",30.145454545454545
